id,label
00000042.jpg,Banni
00000191.jpg,Banni
00000246.jpg,Banni
00000129.jpg,Banni
00000278.jpg,Banni
00000085.jpg,Banni
00000212.jpg,Banni
00000032.jpg,Banni
00000084.jpg,Banni
00000147.jpg,Banni
00000277.jpg,Banni
00000280.jpg,Banni
00000126.jpg,Banni
00000021.jpg,Banni
Ayrshire_26.jpg,Ayrshire
Ayrshire_42.jpg,Ayrshire
Ayrshire_127.jpg,Ayrshire
Ayrshire_136.jpg,Ayrshire
Ayrshire_82.jpg,Ayrshire
Ayrshire_33.jpg,Ayrshire
Ayrshire_164.jpg,Ayrshire
Ayrshire_102.jpg,Ayrshire
Ayrshire_99.jpg,Ayrshire
Ayrshire_234.jpg,Ayrshire
Ayrshire_38.jpg,Ayrshire
Ayrshire_189.jpg,Ayrshire
Ayrshire_28.jpg,Ayrshire
Ayrshire_191.jpg,Ayrshire
Ayrshire_11.jpg,Ayrshire
Ayrshire_180.jpg,Ayrshire
Ayrshire_174.jpg,Ayrshire
Ayrshire_120.jpg,Ayrshire
Ayrshire_144.jpg,Ayrshire
Ayrshire_59.jpg,Ayrshire
Ayrshire_221.jpg,Ayrshire
Ayrshire_163.jpg,Ayrshire
Ayrshire_57.jpg,Ayrshire
Ayrshire_118.jpg,Ayrshire
Ayrshire_70.jpg,Ayrshire
Ayrshire_225.jpg,Ayrshire
Ayrshire_232.jpg,Ayrshire
Ayrshire_34.jpg,Ayrshire
Ayrshire_31.jpg,Ayrshire
Ayrshire_219.jpg,Ayrshire
Ayrshire_109.jpg,Ayrshire
Ayrshire_140.jpg,Ayrshire
Ayrshire_176.jpg,Ayrshire
Ayrshire_149.jpg,Ayrshire
Ayrshire_114.jpg,Ayrshire
Ayrshire_36.jpg,Ayrshire
Ayrshire_2.jpg,Ayrshire
Ayrshire_29.jpg,Ayrshire
Ayrshire_154.jpg,Ayrshire
Ayrshire_217.jpg,Ayrshire
Ayrshire_210.jpg,Ayrshire
Ayrshire_159.jpg,Ayrshire
Ayrshire_65.jpg,Ayrshire
Ayrshire_125.jpg,Ayrshire
Ayrshire_8.jpg,Ayrshire
Ayrshire_43.jpg,Ayrshire
Ayrshire_45.jpg,Ayrshire
Ayrshire_74.jpg,Ayrshire
Ayrshire_131.jpg,Ayrshire
Ayrshire_175.jpg,Ayrshire
Ayrshire_110.jpg,Ayrshire
Ayrshire_226.jpg,Ayrshire
Ayrshire_211.jpg,Ayrshire
Ayrshire_41.jpg,Ayrshire
Ayrshire_170.jpg,Ayrshire
Ayrshire_3.jpg,Ayrshire
Ayrshire_37.jpg,Ayrshire
Ayrshire_185.jpg,Ayrshire
Ayrshire_166.jpg,Ayrshire
Ayrshire_5.jpg,Ayrshire
Ayrshire_146.jpg,Ayrshire
Ayrshire_19.jpg,Ayrshire
Ayrshire_17.jpg,Ayrshire
Ayrshire_78.jpg,Ayrshire
Ayrshire_139.jpg,Ayrshire
Ayrshire_155.jpg,Ayrshire
Ayrshire_89.jpg,Ayrshire
Ayrshire_130.jpg,Ayrshire
Ayrshire_51.jpg,Ayrshire
Ayrshire_9.jpg,Ayrshire
Ayrshire_107.jpg,Ayrshire
Ayrshire_115.jpg,Ayrshire
Ayrshire_77.jpg,Ayrshire
Ayrshire_231.jpg,Ayrshire
Ayrshire_168.jpg,Ayrshire
Ayrshire_104.jpg,Ayrshire
Ayrshire_213.jpg,Ayrshire
Ayrshire_7.jpg,Ayrshire
Ayrshire_227.jpg,Ayrshire
Ayrshire_207.jpg,Ayrshire
Ayrshire_35.jpg,Ayrshire
Ayrshire_6.jpg,Ayrshire
Ayrshire_223.jpg,Ayrshire
Ayrshire_160.jpg,Ayrshire
Ayrshire_124.jpg,Ayrshire
Ayrshire_218.jpg,Ayrshire
Ayrshire_46.jpg,Ayrshire
Ayrshire_13.jpg,Ayrshire
Ayrshire_63.jpg,Ayrshire
Ayrshire_183.jpg,Ayrshire
Ayrshire_162.jpg,Ayrshire
Ayrshire_216.jpg,Ayrshire
Ayrshire_93.jpg,Ayrshire
Ayrshire_73.jpg,Ayrshire
Ayrshire_169.jpg,Ayrshire
Ayrshire_126.jpg,Ayrshire
Ayrshire_206.jpg,Ayrshire
Ayrshire_52.jpg,Ayrshire
Ayrshire_62.jpg,Ayrshire
Ayrshire_209.jpg,Ayrshire
Ayrshire_177.jpg,Ayrshire
Ayrshire_132.jpg,Ayrshire
Ayrshire_95.jpg,Ayrshire
Ayrshire_228.jpg,Ayrshire
Ayrshire_18.jpg,Ayrshire
Ayrshire_121.jpg,Ayrshire
Ayrshire_143.jpg,Ayrshire
Ayrshire_161.jpg,Ayrshire
Ayrshire_138.jpg,Ayrshire
Ayrshire_69.jpg,Ayrshire
Ayrshire_117.jpg,Ayrshire
Ayrshire_150.jpg,Ayrshire
Ayrshire_179.jpg,Ayrshire
Ayrshire_72.jpg,Ayrshire
Ayrshire_203.jpg,Ayrshire
Ayrshire_123.jpg,Ayrshire
Ayrshire_40.jpg,Ayrshire
Ayrshire_111.jpg,Ayrshire
Ayrshire_39.jpg,Ayrshire
Ayrshire_229.jpg,Ayrshire
Ayrshire_10.jpg,Ayrshire
Ayrshire_201.jpg,Ayrshire
Ayrshire_208.jpg,Ayrshire
Ayrshire_195.jpg,Ayrshire
Ayrshire_167.jpg,Ayrshire
Ayrshire_32.jpg,Ayrshire
Ayrshire_60.jpg,Ayrshire
Ayrshire_30.jpg,Ayrshire
Ayrshire_158.jpg,Ayrshire
Ayrshire_105.jpg,Ayrshire
Ayrshire_64.jpg,Ayrshire
Ayrshire_215.jpg,Ayrshire
Ayrshire_212.jpg,Ayrshire
Ayrshire_172.jpg,Ayrshire
Ayrshire_21.jpg,Ayrshire
Ayrshire_192.jpg,Ayrshire
Ayrshire_122.jpg,Ayrshire
Ayrshire_171.jpg,Ayrshire
Ayrshire_137.jpg,Ayrshire
Ayrshire_214.jpg,Ayrshire
Ayrshire_190.jpg,Ayrshire
Ayrshire_23.jpg,Ayrshire
Ayrshire_145.jpg,Ayrshire
Ayrshire_199.jpg,Ayrshire
Ayrshire_194.jpg,Ayrshire
Ayrshire_220.jpg,Ayrshire
Ayrshire_151.jpg,Ayrshire
Ayrshire_156.jpg,Ayrshire
Ayrshire_58.jpg,Ayrshire
Ayrshire_101.jpg,Ayrshire
Ayrshire_24.jpg,Ayrshire
Ayrshire_16.jpg,Ayrshire
Ayrshire_233.jpg,Ayrshire
Ayrshire_112.jpg,Ayrshire
Ayrshire_173.jpg,Ayrshire
Ayrshire_222.jpg,Ayrshire
Ayrshire_83.jpg,Ayrshire
Ayrshire_103.jpg,Ayrshire
Ayrshire_193.jpg,Ayrshire
Ayrshire_20.jpg,Ayrshire
Ayrshire_25.jpg,Ayrshire
Ayrshire_128.jpg,Ayrshire
Ayrshire_200.jpg,Ayrshire
Ayrshire_186.jpg,Ayrshire
Ayrshire_54.jpg,Ayrshire
Ayrshire_55.jpg,Ayrshire
Ayrshire_90.jpg,Ayrshire
Ayrshire_129.jpg,Ayrshire
Ayrshire_97.jpg,Ayrshire
Ayrshire_224.jpg,Ayrshire
Ayrshire_147.jpg,Ayrshire
Ayrshire_4.jpg,Ayrshire
Ayrshire_94.jpg,Ayrshire
Ayrshire_230.jpg,Ayrshire
Ayrshire_178.jpg,Ayrshire
Ayrshire_14.jpg,Ayrshire
Ayrshire_98.jpg,Ayrshire
Ayrshire_92.jpg,Ayrshire
Ayrshire_197.jpg,Ayrshire
Ayrshire_153.jpg,Ayrshire
Ayrshire_84.jpg,Ayrshire
Ayrshire_67.jpg,Ayrshire
Ayrshire_86.jpg,Ayrshire
Ayrshire_184.jpg,Ayrshire
Ayrshire_119.jpg,Ayrshire
Ayrshire_81.jpg,Ayrshire
Ayrshire_142.jpg,Ayrshire
Ayrshire_12.jpg,Ayrshire
Ayrshire_79.jpg,Ayrshire
Ayrshire_75.jpg,Ayrshire
Ayrshire_1.jpg,Ayrshire
Ayrshire_61.jpg,Ayrshire
Ayrshire_106.jpg,Ayrshire
Ayrshire_47.jpg,Ayrshire
Ayrshire_68.jpg,Ayrshire
Ayrshire_141.jpg,Ayrshire
Ayrshire_188.jpg,Ayrshire
Ayrshire_108.jpg,Ayrshire
Ayrshire_48.jpg,Ayrshire
Ayrshire_148.jpg,Ayrshire
Ayrshire_202.jpg,Ayrshire
Ayrshire_181.jpg,Ayrshire
Ayrshire_157.jpg,Ayrshire
Ayrshire_100.jpg,Ayrshire
Ayrshire_88.jpg,Ayrshire
Ayrshire_133.jpg,Ayrshire
Ayrshire_56.jpg,Ayrshire
Ayrshire_134.jpg,Ayrshire
Ayrshire_113.jpg,Ayrshire
Ayrshire_205.jpg,Ayrshire
Ayrshire_53.jpg,Ayrshire
Ayrshire_182.jpg,Ayrshire
Ayrshire_135.jpg,Ayrshire
Ayrshire_22.jpg,Ayrshire
Ayrshire_85.jpg,Ayrshire
Ayrshire_15.jpg,Ayrshire
Ayrshire_187.jpg,Ayrshire
Ayrshire_71.jpg,Ayrshire
Ayrshire_76.jpg,Ayrshire
Ayrshire_80.jpg,Ayrshire
Ayrshire_27.jpg,Ayrshire
Ayrshire_50.jpg,Ayrshire
Ayrshire_204.jpg,Ayrshire
Ayrshire_152.jpg,Ayrshire
Ayrshire_91.jpg,Ayrshire
Ayrshire_116.jpg,Ayrshire
Ayrshire_87.jpg,Ayrshire
Ayrshire_165.jpg,Ayrshire
Ayrshire_44.jpg,Ayrshire
Ayrshire_196.jpg,Ayrshire
Ayrshire_66.jpg,Ayrshire
Ayrshire_198.jpg,Ayrshire
Ayrshire_96.jpg,Ayrshire
Ayrshire_49.jpg,Ayrshire
Image_145.jpg,Amrit_mahal_cattle
Image_106.jpg,Amrit_mahal_cattle
Image_208.jpg,Amrit_mahal_cattle
Image_30.jpg,Amrit_mahal_cattle
Image_221.jpg,Amrit_mahal_cattle
Image_12.jpg,Amrit_mahal_cattle
Image_101.jpg,Amrit_mahal_cattle
Image_3.jpg,Amrit_mahal_cattle
Image_137.jpg,Amrit_mahal_cattle
Amritmahal_86.jpg,Amrit_mahal_cattle
Image_36.jpg,Amrit_mahal_cattle
Image_123 (1).jpg,Amrit_mahal_cattle
Amritmahal_75.jpg,Amrit_mahal_cattle
Amritmahal_14.jpg,Amrit_mahal_cattle
Amritmahal_2.jpg,Amrit_mahal_cattle
Image_62.jpg,Amrit_mahal_cattle
Image_70.jpg,Amrit_mahal_cattle
Image_131.jpg,Amrit_mahal_cattle
Image_28.jpg,Amrit_mahal_cattle
Image_168.jpg,Amrit_mahal_cattle
Image_157.jpg,Amrit_mahal_cattle
Amritmahal_13.jpg,Amrit_mahal_cattle
Amritmahal_51.jpg,Amrit_mahal_cattle
Image_25.jpg,Amrit_mahal_cattle
Image_229.jpg,Amrit_mahal_cattle
Amritmahal_39.jpg,Amrit_mahal_cattle
Amritmahal_9.jpg,Amrit_mahal_cattle
Image_155.jpg,Amrit_mahal_cattle
Amritmahal_93.jpg,Amrit_mahal_cattle
Image_59.jpg,Amrit_mahal_cattle
Image_195.jpg,Amrit_mahal_cattle
Image_149.jpg,Amrit_mahal_cattle
Image_162.jpg,Amrit_mahal_cattle
Image_54.jpg,Amrit_mahal_cattle
Image_210.jpg,Amrit_mahal_cattle
Image_139.jpg,Amrit_mahal_cattle
Image_78.jpg,Amrit_mahal_cattle
Image_200.jpg,Amrit_mahal_cattle
Amritmahal_62.jpg,Amrit_mahal_cattle
Image_71.jpg,Amrit_mahal_cattle
Image_176.jpg,Amrit_mahal_cattle
Amritmahal_37.jpg,Amrit_mahal_cattle
Image_44.jpg,Amrit_mahal_cattle
Amritmahal_54.jpg,Amrit_mahal_cattle
Image_20.jpg,Amrit_mahal_cattle
Amritmahal_1.jpg,Amrit_mahal_cattle
Amritmahal_94.jpg,Amrit_mahal_cattle
Image_130.jpg,Amrit_mahal_cattle
Amritmahal_91.jpg,Amrit_mahal_cattle
Image_14.jpg,Amrit_mahal_cattle
Image_27.jpg,Amrit_mahal_cattle
Image_232.jpg,Amrit_mahal_cattle
Image_77.jpg,Amrit_mahal_cattle
Image_16.jpg,Amrit_mahal_cattle
Amritmahal_68.jpg,Amrit_mahal_cattle
Image_175.jpg,Amrit_mahal_cattle
Amritmahal_31.jpg,Amrit_mahal_cattle
Image_181.jpg,Amrit_mahal_cattle
Amritmahal_67.jpg,Amrit_mahal_cattle
Image_41.jpg,Amrit_mahal_cattle
Amritmahal_30.jpg,Amrit_mahal_cattle
Amritmahal_32.jpg,Amrit_mahal_cattle
Image_33.jpg,Amrit_mahal_cattle
Image_76.jpg,Amrit_mahal_cattle
Image_205.jpg,Amrit_mahal_cattle
Image_35.jpg,Amrit_mahal_cattle
Image_52.jpg,Amrit_mahal_cattle
Image_64.jpg,Amrit_mahal_cattle
Image_138.jpg,Amrit_mahal_cattle
Amritmahal_25.jpg,Amrit_mahal_cattle
Amritmahal_83.jpg,Amrit_mahal_cattle
Image_4.jpg,Amrit_mahal_cattle
Amritmahal_92.jpg,Amrit_mahal_cattle
Image_21.jpg,Amrit_mahal_cattle
Amritmahal_16.jpg,Amrit_mahal_cattle
Image_153.jpg,Amrit_mahal_cattle
Image_29.jpg,Amrit_mahal_cattle
Amritmahal_33.jpg,Amrit_mahal_cattle
Image_15.jpg,Amrit_mahal_cattle
Amritmahal_80.jpg,Amrit_mahal_cattle
Image_43.jpg,Amrit_mahal_cattle
Image_26.jpg,Amrit_mahal_cattle
Image_105.jpg,Amrit_mahal_cattle
Amritmahal_5.jpg,Amrit_mahal_cattle
Amritmahal_22.jpg,Amrit_mahal_cattle
Image_53.jpg,Amrit_mahal_cattle
Amritmahal_45.jpg,Amrit_mahal_cattle
Image_111.jpg,Amrit_mahal_cattle
Amritmahal_40.jpg,Amrit_mahal_cattle
Amritmahal_42.jpg,Amrit_mahal_cattle
Image_202.jpg,Amrit_mahal_cattle
Amritmahal_88.jpg,Amrit_mahal_cattle
Amritmahal_70.jpg,Amrit_mahal_cattle
Amritmahal_8.jpg,Amrit_mahal_cattle
Amritmahal_89.jpg,Amrit_mahal_cattle
Image_177.jpg,Amrit_mahal_cattle
Image_55.jpg,Amrit_mahal_cattle
Image_133.jpg,Amrit_mahal_cattle
Image_48.jpg,Amrit_mahal_cattle
Amritmahal_36.jpg,Amrit_mahal_cattle
Amritmahal_72.jpg,Amrit_mahal_cattle
Image_60.jpg,Amrit_mahal_cattle
Image_69.jpg,Amrit_mahal_cattle
Amritmahal_6.jpg,Amrit_mahal_cattle
Image_2.jpg,Amrit_mahal_cattle
Amritmahal_20.jpg,Amrit_mahal_cattle
Image_6.jpg,Amrit_mahal_cattle
Amritmahal_56.jpg,Amrit_mahal_cattle
Image_37.jpg,Amrit_mahal_cattle
Amritmahal_58.jpg,Amrit_mahal_cattle
Amritmahal_12.jpg,Amrit_mahal_cattle
Image_46.jpg,Amrit_mahal_cattle
Image_174.jpg,Amrit_mahal_cattle
Image_75.jpg,Amrit_mahal_cattle
Amritmahal_59.jpg,Amrit_mahal_cattle
Image_141.jpg,Amrit_mahal_cattle
Image_47.jpg,Amrit_mahal_cattle
Amritmahal_28.jpg,Amrit_mahal_cattle
Image_17.jpg,Amrit_mahal_cattle
Amritmahal_69.jpg,Amrit_mahal_cattle
Image_222.jpg,Amrit_mahal_cattle
Image_61.jpg,Amrit_mahal_cattle
Amritmahal_73.jpg,Amrit_mahal_cattle
Image_56.jpg,Amrit_mahal_cattle
Image_187.jpg,Amrit_mahal_cattle
Amritmahal_23.jpg,Amrit_mahal_cattle
Amritmahal_26.jpg,Amrit_mahal_cattle
Image_123.jpg,Amrit_mahal_cattle
Image_112.jpg,Amrit_mahal_cattle
Image_197.jpg,Amrit_mahal_cattle
Image_24.jpg,Amrit_mahal_cattle
Image_18.jpg,Amrit_mahal_cattle
Image_124.jpg,Amrit_mahal_cattle
Image_234.jpg,Amrit_mahal_cattle
Amritmahal_84.jpg,Amrit_mahal_cattle
Amritmahal_27.jpg,Amrit_mahal_cattle
Amritmahal_76.jpg,Amrit_mahal_cattle
Image_50.jpg,Amrit_mahal_cattle
Amritmahal_74.jpg,Amrit_mahal_cattle
Image_34.jpg,Amrit_mahal_cattle
Image_11.jpg,Amrit_mahal_cattle
Image_117.jpg,Amrit_mahal_cattle
Image_150.jpg,Amrit_mahal_cattle
Amritmahal_38.jpg,Amrit_mahal_cattle
Amritmahal_41.jpg,Amrit_mahal_cattle
Image_100.jpg,Amrit_mahal_cattle
Amritmahal_47.jpg,Amrit_mahal_cattle
Amritmahal_24.jpg,Amrit_mahal_cattle
Image_161.jpg,Amrit_mahal_cattle
Image_49.jpg,Amrit_mahal_cattle
Amritmahal_35.jpg,Amrit_mahal_cattle
Image_115.jpg,Amrit_mahal_cattle
Image_249.jpg,Amrit_mahal_cattle
Image_1.jpg,Amrit_mahal_cattle
Image_45.jpg,Amrit_mahal_cattle
Image_142.jpg,Amrit_mahal_cattle
Amritmahal_3.jpg,Amrit_mahal_cattle
Amritmahal_29.jpg,Amrit_mahal_cattle
Image_225.jpg,Amrit_mahal_cattle
Image_108.jpg,Amrit_mahal_cattle
Image_31.jpg,Amrit_mahal_cattle
Image_110.jpg,Amrit_mahal_cattle
Image_160.jpg,Amrit_mahal_cattle
Amritmahal_90.jpg,Amrit_mahal_cattle
Image_63.jpg,Amrit_mahal_cattle
Image_32.jpg,Amrit_mahal_cattle
Image_57.jpg,Amrit_mahal_cattle
Amritmahal_11.jpg,Amrit_mahal_cattle
Amritmahal_61.jpg,Amrit_mahal_cattle
Amritmahal_71.jpg,Amrit_mahal_cattle
Image_170.jpg,Amrit_mahal_cattle
Image_231.jpg,Amrit_mahal_cattle
Image_10.jpg,Amrit_mahal_cattle
Amritmahal_63.jpg,Amrit_mahal_cattle
Amritmahal_52.jpg,Amrit_mahal_cattle
Amritmahal_10.jpg,Amrit_mahal_cattle
Image_127.jpg,Amrit_mahal_cattle
Amritmahal_78.jpg,Amrit_mahal_cattle
Amritmahal_15.jpg,Amrit_mahal_cattle
Amritmahal_48.jpg,Amrit_mahal_cattle
Image_224.jpg,Amrit_mahal_cattle
Image_190.jpg,Amrit_mahal_cattle
Image_121.jpg,Amrit_mahal_cattle
Image_68.jpg,Amrit_mahal_cattle
Amritmahal_49.jpg,Amrit_mahal_cattle
Amritmahal_44.jpg,Amrit_mahal_cattle
Amritmahal_57.jpg,Amrit_mahal_cattle
Image_7.jpg,Amrit_mahal_cattle
Image_209.jpg,Amrit_mahal_cattle
Amritmahal_21.jpg,Amrit_mahal_cattle
Amritmahal_53.jpg,Amrit_mahal_cattle
Amritmahal_66.jpg,Amrit_mahal_cattle
Image_40.jpg,Amrit_mahal_cattle
Amritmahal_55.jpg,Amrit_mahal_cattle
Amritmahal_17.jpg,Amrit_mahal_cattle
Image_192.jpg,Amrit_mahal_cattle
Image_165.jpg,Amrit_mahal_cattle
Image_191.jpg,Amrit_mahal_cattle
Image_186.jpg,Amrit_mahal_cattle
Amritmahal_95.jpg,Amrit_mahal_cattle
Amritmahal_81.jpg,Amrit_mahal_cattle
Amritmahal_43.jpg,Amrit_mahal_cattle
Image_102.jpg,Amrit_mahal_cattle
Amritmahal_4.jpg,Amrit_mahal_cattle
Amritmahal_50.jpg,Amrit_mahal_cattle
Image_23.jpg,Amrit_mahal_cattle
Image_42.jpg,Amrit_mahal_cattle
Image_242.jpg,Amrit_mahal_cattle
Image_19.jpg,Amrit_mahal_cattle
Amritmahal_46.jpg,Amrit_mahal_cattle
Image_201.jpg,Amrit_mahal_cattle
Amritmahal_65.jpg,Amrit_mahal_cattle
Amritmahal_18.jpg,Amrit_mahal_cattle
Image_39.jpg,Amrit_mahal_cattle
Amritmahal_7.jpg,Amrit_mahal_cattle
Image_66.jpg,Amrit_mahal_cattle
Image_22.jpg,Amrit_mahal_cattle
Image_156.jpg,Amrit_mahal_cattle
Amritmahal_60.jpg,Amrit_mahal_cattle
Image_217.jpg,Amrit_mahal_cattle
Amritmahal_85.jpg,Amrit_mahal_cattle
Amritmahal_19.jpg,Amrit_mahal_cattle
Image_135.jpg,Amrit_mahal_cattle
Amritmahal_64.jpg,Amrit_mahal_cattle
Amritmahal_77.jpg,Amrit_mahal_cattle
Image_113.jpg,Amrit_mahal_cattle
Amritmahal_82.jpg,Amrit_mahal_cattle
Image_185.jpg,Amrit_mahal_cattle
Image_58.jpg,Amrit_mahal_cattle
Image_72.jpg,Amrit_mahal_cattle
Amritmahal_34.jpg,Amrit_mahal_cattle
Image_169.jpg,Amrit_mahal_cattle
Amritmahal_87.jpg,Amrit_mahal_cattle
Image_74.jpg,Amrit_mahal_cattle
Image_13.jpg,Amrit_mahal_cattle
Image_95.jpg,Amrit_mahal_cattle
Image_81.jpg,Amrit_mahal_cattle
Image_79.jpg,Amrit_mahal_cattle
Image_96.jpg,Amrit_mahal_cattle
Image_99.jpg,Amrit_mahal_cattle
Image_85.jpg,Amrit_mahal_cattle
Image_92.jpg,Amrit_mahal_cattle
Image_91.jpg,Amrit_mahal_cattle
Image_83.jpg,Amrit_mahal_cattle
Image_90.jpg,Amrit_mahal_cattle
Image_9.jpg,Amrit_mahal_cattle
Image_97.jpg,Amrit_mahal_cattle
Image_98.jpg,Amrit_mahal_cattle
Image_8.jpg,Amrit_mahal_cattle
Image_80.jpg,Amrit_mahal_cattle
Image_82.jpg,Amrit_mahal_cattle
Image_93.jpg,Amrit_mahal_cattle
Image_87.jpg,Amrit_mahal_cattle
Image_86.jpg,Amrit_mahal_cattle
Bargur_5.jpg,Bargur_cattle
Bargur_60.jpg,Bargur_cattle
Bargur_11.jpg,Bargur_cattle
Bargur_26.jpg,Bargur_cattle
Bargur_67.jpg,Bargur_cattle
Bargur_25.jpg,Bargur_cattle
Bargur_18.jpg,Bargur_cattle
Bargur_85.jpg,Bargur_cattle
Bargur_20.jpg,Bargur_cattle
Bargur_44.jpg,Bargur_cattle
Bargur_79.jpg,Bargur_cattle
Bargur_82.jpg,Bargur_cattle
